index,noise_k,label,pred_origin,pred_my,pred_random,pred_lz,is_equal_my,is_equal_random,is_equal_lz
1-19,15,mouse,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
2-0,15,squirrel,overskirt,overskirt,overskirt,overskirt,True,True,True
2-1,15,leopard,lion,lion,lion,lion,True,True,True
2-2,15,chair,plate_rack,plate_rack,plate_rack,plate_rack,True,True,True
2-3,15,butterfly,bolo_tie,bolo_tie,bolo_tie,bolo_tie,True,True,True
2-4,15,house,mobile_home,mobile_home,mobile_home,mobile_home,True,True,True
2-5,15,crocodile,frilled_lizard,frilled_lizard,frilled_lizard,frilled_lizard,True,True,True
2-6,15,shrew,black_grouse,black_grouse,curly-coated_retriever,black_grouse,True,False,True
2-7,15,spider,maraca,maraca,tick,maraca,True,False,True
2-8,15,orange,consomme,consomme,consomme,consomme,True,True,True
2-9,15,lobster,nipple,nipple,nipple,nipple,True,True,True
2-10,15,table,hourglass,hourglass,hourglass,hourglass,True,True,True
2-11,15,lobster,isopod,isopod,isopod,isopod,True,True,True
2-12,15,camel,Arabian_camel,Arabian_camel,Arabian_camel,Arabian_camel,True,True,True
2-13,15,cockroach,tick,tick,tick,tick,True,True,True
2-14,15,sweet_pepper,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
2-15,15,boy,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
2-16,15,worm,nematode,nematode,nematode,nematode,True,True,True
2-17,15,skunk,skunk,skunk,skunk,skunk,True,True,True
2-18,15,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
2-19,15,keyboard,plate_rack,plate_rack,ear,plate_rack,True,False,True
3-0,15,sea,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
3-1,15,tiger,lesser_panda,lesser_panda,lesser_panda,lesser_panda,True,True,True
3-2,15,plain,African_elephant,African_elephant,brown_bear,African_elephant,True,False,True
3-3,15,wardrobe,barrel,barrel,barrel,barrel,True,True,True
3-4,15,seal,langur,langur,red-breasted_merganser,red-breasted_merganser,True,False,False
3-5,15,palm_tree,mobile_home,mobile_home,mobile_home,mobile_home,True,True,True
3-6,15,cockroach,tick,tick,isopod,tick,True,False,True
3-7,15,crocodile,platypus,platypus,platypus,platypus,True,True,True
3-8,15,wolf,coyote,coyote,coyote,coyote,True,True,True
3-9,15,cloud,Arctic_fox,Arctic_fox,dugong,Arctic_fox,True,False,True
3-10,15,table,table_lamp,table_lamp,table_lamp,table_lamp,True,True,True
3-11,15,baby,cloak,cloak,Windsor_tie,cloak,True,False,True
3-12,15,baby,nipple,nipple,nipple,nipple,True,True,True
3-13,15,bottle,spatula,spatula,spatula,spatula,True,True,True
3-14,15,lion,lion,lion,lion,lion,True,True,True
3-15,15,seal,dugong,dugong,dugong,dugong,True,True,True
3-16,15,porcupine,hare,hare,hare,hare,True,True,True
3-17,15,cloud,black_grouse,black_grouse,black_grouse,black_grouse,True,True,True
3-18,15,bicycle,jinrikisha,jinrikisha,thresher,jinrikisha,True,False,True
3-19,15,camel,thresher,thresher,thresher,thresher,True,True,True
4-0,15,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
4-1,15,bottle,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
4-2,15,sweet_pepper,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
4-3,15,can,buckeye,buckeye,buckeye,buckeye,True,True,True
4-4,15,bottle,hair_spray,hair_spray,hair_spray,hair_spray,True,True,True
4-5,15,leopard,lion,lion,lion,lion,True,True,True
4-6,15,wolf,lion,lion,lion,lion,True,True,True
4-7,15,girl,spaghetti_squash,spaghetti_squash,Sealyham_terrier,spaghetti_squash,True,False,True
4-8,15,boy,screen,screen,screen,screen,True,True,True
4-9,15,bicycle,thresher,thresher,thresher,thresher,True,True,True
4-10,15,spider,nipple,nipple,nipple,nipple,True,True,True
4-11,15,butterfly,wall_clock,wall_clock,wall_clock,wall_clock,True,True,True
4-12,15,snake,thunder_snake,thunder_snake,thunder_snake,thunder_snake,True,True,True
4-13,15,bee,Brabancon_griffon,Brabancon_griffon,rotisserie,Brabancon_griffon,True,False,True
4-14,15,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
4-15,15,caterpillar,otterhound,otterhound,otterhound,otterhound,True,True,True
4-16,15,train,planetarium,planetarium,planetarium,container_ship,True,True,False
4-17,15,forest,barrel,barrel,barrel,barrel,True,True,True
4-18,15,leopard,rock_python,triceratops,rock_python,triceratops,False,True,False
4-19,15,pine_tree,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
5-0,15,train,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
5-1,15,orange,ping-pong_ball,ping-pong_ball,ping-pong_ball,ping-pong_ball,True,True,True
5-2,15,rose,velvet,velvet,overskirt,velvet,True,False,True
5-3,15,tractor,thresher,thresher,thresher,thresher,True,True,True
5-4,15,sunflower,daisy,daisy,daisy,daisy,True,True,True
5-5,15,palm_tree,gong,gong,gong,gong,True,True,True
5-6,15,mushroom,hen-of-the-woods,hen-of-the-woods,hen-of-the-woods,hen-of-the-woods,True,True,True
5-7,15,seal,redbone,redbone,redbone,redbone,True,True,True
5-8,15,spider,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
5-9,15,castle,panpipe,panpipe,panpipe,panpipe,True,True,True
5-10,15,woman,milk_can,milk_can,milk_can,milk_can,True,True,True
5-11,15,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
5-12,15,snail,earthstar,earthstar,hen-of-the-woods,earthstar,True,False,True
5-13,15,crocodile,common_newt,fox_squirrel,fox_squirrel,fox_squirrel,False,False,False
5-14,15,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
5-15,15,possum,langur,langur,langur,langur,True,True,True
5-16,15,beetle,magnetic_compass,magnetic_compass,Brabancon_griffon,magnetic_compass,True,False,True
5-17,15,television,screen,screen,screen,screen,True,True,True
5-18,15,television,entertainment_center,entertainment_center,entertainment_center,entertainment_center,True,True,True
5-19,15,can,pedestal,pedestal,pedestal,pedestal,True,True,True
6-0,15,bed,tobacco_shop,tobacco_shop,tobacco_shop,tobacco_shop,True,True,True
6-1,15,mushroom,gyromitra,gyromitra,gyromitra,gyromitra,True,True,True
6-2,15,sweet_pepper,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
6-3,15,bee,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
6-4,15,oak_tree,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
6-5,15,apple,maraca,maraca,Granny_Smith,maraca,True,False,True
6-6,15,caterpillar,common_newt,common_newt,common_newt,common_newt,True,True,True
6-7,15,bed,whiskey_jug,whiskey_jug,whiskey_jug,Windsor_tie,True,True,False
6-8,15,house,monastery,monastery,monastery,monastery,True,True,True
6-9,15,wolf,lion,lion,English_foxhound,lion,True,False,True
6-10,15,wolf,coyote,coyote,Samoyed,coyote,True,False,True
6-11,15,train,letter_opener,letter_opener,letter_opener,letter_opener,True,True,True
6-12,15,porcupine,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
6-13,15,bee,wall_clock,wall_clock,wall_clock,wall_clock,True,True,True
6-14,15,tractor,revolver,revolver,revolver,revolver,True,True,True
6-15,15,crocodile,squirrel_monkey,squirrel_monkey,squirrel_monkey,squirrel_monkey,True,True,True
6-16,15,plate,face_powder,face_powder,face_powder,face_powder,True,True,True
6-17,15,baby,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
6-18,15,tractor,thresher,thresher,thresher,thresher,True,True,True
6-19,15,boy,jersey,jersey,jersey,jersey,True,True,True
7-0,15,tiger,tiger,tiger,tiger,tiger,True,True,True
7-1,15,otter,spider_monkey,spider_monkey,spider_monkey,spider_monkey,True,True,True
7-2,15,sweet_pepper,strawberry,strawberry,strawberry,strawberry,True,True,True
7-3,15,pear,plunger,plunger,plunger,plunger,True,True,True
7-4,15,bus,moving_van,passenger_car,passenger_car,passenger_car,False,False,False
7-5,15,bicycle,wall_clock,wall_clock,wall_clock,wall_clock,True,True,True
7-6,15,rose,maraca,nipple,goldfish,maraca,False,False,True
7-7,15,snail,milk_can,platypus,platypus,platypus,False,False,False
7-8,15,sea,seashore,seashore,seashore,seashore,True,True,True
7-9,15,can,hair_spray,hair_spray,oil_filter,hair_spray,True,False,True
7-10,15,train,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
7-11,15,house,cassette,cassette,cassette,cassette,True,True,True
7-12,15,squirrel,English_foxhound,English_foxhound,pedestal,English_foxhound,True,False,True
7-13,15,skyscraper,screen,screen,screen,screen,True,True,True
7-14,15,television,moving_van,moving_van,moving_van,moving_van,True,True,True
7-15,15,bicycle,moped,moped,moped,moped,True,True,True
7-16,15,boy,Windsor_tie,Windsor_tie,Sealyham_terrier,whiskey_jug,True,False,False
7-17,15,maple_tree,goldfish,goldfish,goldfish,goldfish,True,True,True
7-18,15,orchid,three-toed_sloth,three-toed_sloth,three-toed_sloth,three-toed_sloth,True,True,True
7-19,15,table,thresher,thresher,thresher,thresher,True,True,True
8-0,15,fox,red_fox,red_fox,red_fox,red_fox,True,True,True
8-1,15,dolphin,killer_whale,killer_whale,killer_whale,killer_whale,True,True,True
8-2,15,orange,corn,corn,corn,corn,True,True,True
8-3,15,bridge,thresher,thresher,moving_van,steel_arch_bridge,True,False,False
8-4,15,house,moving_van,moving_van,moving_van,moving_van,True,True,True
8-5,15,trout,spatula,cleaver,face_powder,cleaver,False,False,False
8-6,15,beaver,triceratops,triceratops,triceratops,triceratops,True,True,True
8-7,15,plate,face_powder,face_powder,whiskey_jug,face_powder,True,False,True
8-8,15,train,trimaran,trimaran,trimaran,speedboat,True,True,False
8-9,15,tank,amphibian,amphibian,amphibian,amphibian,True,True,True
8-10,15,seal,dugong,dugong,dugong,dugong,True,True,True
8-11,15,fox,lesser_panda,patas,lesser_panda,patas,False,True,False
8-12,15,tulip,daisy,daisy,daisy,daisy,True,True,True
8-13,15,spider,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
8-14,15,baby,letter_opener,letter_opener,letter_opener,letter_opener,True,True,True
8-15,15,television,whiskey_jug,entertainment_center,whiskey_jug,entertainment_center,False,True,False
8-16,15,boy,bearskin,bearskin,bearskin,bearskin,True,True,True
8-17,15,skunk,skunk,skunk,skunk,fox_squirrel,True,True,False
8-18,15,kangaroo,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
8-19,15,raccoon,triceratops,triceratops,triceratops,triceratops,True,True,True
9-0,15,wardrobe,shoji,shoji,shoji,shoji,True,True,True
9-1,15,fox,tiger,tiger,tiger,tiger,True,True,True
9-2,15,butterfly,ant,clog,ant,clog,False,True,False
9-3,15,train,moving_van,moving_van,moving_van,moving_van,True,True,True
9-4,15,bed,throne,throne,chiffonier,throne,True,False,True
9-5,15,snake,rock_python,rock_python,horned_viper,rock_python,True,False,True
9-6,15,caterpillar,sunscreen,sunscreen,rock_beauty,rock_beauty,True,False,False
9-7,15,sea,letter_opener,grey_whale,grey_whale,grey_whale,False,False,False
9-8,15,man,curly-coated_retriever,curly-coated_retriever,curly-coated_retriever,curly-coated_retriever,True,True,True
9-9,15,fox,patas,patas,macaque,patas,True,False,True
9-10,15,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
9-11,15,bee,tiger,tiger,tiger,tiger,True,True,True
9-12,15,shrew,Persian_cat,spatula,isopod,spatula,False,False,False
9-13,15,hamster,hamster,hamster,hamster,hamster,True,True,True
9-14,15,shark,electric_ray,electric_ray,electric_ray,electric_ray,True,True,True
9-15,15,skunk,badger,badger,Newfoundland,badger,True,False,True
9-16,15,sea,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
9-17,15,bowl,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
9-18,15,wolf,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
9-19,15,can,can_opener,nipple,nipple,nipple,False,False,False
10-0,15,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,gyromitra,True,True,False
10-1,15,girl,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
10-2,15,trout,tiger_shark,tiger_shark,tiger_shark,tiger_shark,True,True,True
10-3,15,caterpillar,isopod,isopod,isopod,isopod,True,True,True
10-4,15,raccoon,macaque,macaque,macaque,macaque,True,True,True
10-5,15,lamp,traffic_light,traffic_light,traffic_light,traffic_light,True,True,True
10-6,15,poppy,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
10-7,15,castle,planetarium,planetarium,planetarium,planetarium,True,True,True
10-8,15,trout,milk_can,chain_saw,chain_saw,chain_saw,False,False,False
10-9,15,lobster,black-and-tan_coonhound,black-and-tan_coonhound,black-and-tan_coonhound,fox_squirrel,True,True,False
10-10,15,motorcycle,moped,moped,moped,moped,True,True,True
10-11,15,raccoon,Madagascar_cat,Madagascar_cat,Madagascar_cat,fox_squirrel,True,True,False
10-12,15,lion,lion,lion,lion,lion,True,True,True
10-13,15,forest,steel_arch_bridge,steel_arch_bridge,steel_arch_bridge,steel_arch_bridge,True,True,True
10-14,15,pine_tree,sorrel,sorrel,sorrel,sorrel,True,True,True
10-15,15,snake,Madagascar_cat,Madagascar_cat,chambered_nautilus,Madagascar_cat,True,False,True
10-16,15,orchid,wire-haired_fox_terrier,otterhound,marmoset,otterhound,False,False,False
10-17,15,cup,goblet,goblet,goblet,goblet,True,True,True
10-18,15,mushroom,ping-pong_ball,ping-pong_ball,ping-pong_ball,ping-pong_ball,True,True,True
10-19,15,sweet_pepper,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
11-0,15,dolphin,dugong,dugong,dugong,dugong,True,True,True
11-1,15,hamster,maraca,maraca,maraca,maraca,True,True,True
11-2,15,trout,milk_can,milk_can,milk_can,milk_can,True,True,True
11-3,15,chimpanzee,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
11-4,15,tractor,moving_van,moving_van,moving_van,moving_van,True,True,True
11-5,15,tractor,amphibian,amphibian,fox_squirrel,amphibian,True,False,True
11-6,15,baby,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
11-7,15,apple,Granny_Smith,Granny_Smith,Granny_Smith,Granny_Smith,True,True,True
11-8,15,bottle,hair_spray,hair_spray,hair_spray,hair_spray,True,True,True
11-9,15,ray,dugong,dugong,dugong,dugong,True,True,True
11-10,15,fox,red_fox,red_fox,red_fox,red_fox,True,True,True
11-11,15,television,entertainment_center,entertainment_center,entertainment_center,entertainment_center,True,True,True
11-12,15,baby,marmoset,marmoset,marmoset,marmoset,True,True,True
11-13,15,tiger,dhole,dhole,dhole,coyote,True,True,False
11-14,15,aquarium_fish,langur,langur,gong,goldfish,True,False,False
11-15,15,couch,moving_van,moving_van,moving_van,moving_van,True,True,True
11-16,15,aquarium_fish,goldfish,goldfish,goldfish,goldfish,True,True,True
11-17,15,pear,Kerry_blue_terrier,Kerry_blue_terrier,rock_beauty,Kerry_blue_terrier,True,False,True
11-18,15,maple_tree,book_jacket,rotisserie,rotisserie,rotisserie,False,False,False
11-19,15,plain,hartebeest,hartebeest,hartebeest,hartebeest,True,True,True
12-0,15,kangaroo,African_hunting_dog,African_hunting_dog,toy_terrier,African_hunting_dog,True,False,True
12-1,15,cockroach,tick,tick,tick,tick,True,True,True
12-2,15,rocket,fire_screen,plunger,plunger,plunger,False,False,False
12-3,15,palm_tree,hartebeest,hartebeest,hartebeest,hartebeest,True,True,True
12-4,15,bed,plate_rack,plate_rack,plate_rack,plate_rack,True,True,True
12-5,15,chair,throne,throne,throne,throne,True,True,True
12-6,15,chair,plate_rack,plate_rack,Band_Aid,plate_rack,True,False,True
12-7,15,lion,lion,lion,lion,lion,True,True,True
12-8,15,shrew,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
12-9,15,bee,daisy,daisy,daisy,daisy,True,True,True
12-10,15,shark,dugong,dugong,dugong,dugong,True,True,True
12-11,15,snake,chambered_nautilus,nematode,nematode,nematode,False,False,False
12-12,15,girl,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
12-13,15,skyscraper,planetarium,planetarium,planetarium,planetarium,True,True,True
12-14,15,clock,analog_clock,analog_clock,analog_clock,analog_clock,True,True,True
12-15,15,poppy,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
12-16,15,orchid,nipple,nipple,nipple,nipple,True,True,True
12-17,15,cockroach,tick,tick,tick,tick,True,True,True
12-18,15,oak_tree,planetarium,planetarium,planetarium,planetarium,True,True,True
12-19,15,spider,Madagascar_cat,barn_spider,Madagascar_cat,barn_spider,False,True,False
13-0,15,cup,whiskey_jug,whiskey_jug,barrel,magnetic_compass,True,False,False
13-1,15,rose,velvet,velvet,velvet,velvet,True,True,True
13-2,15,skunk,milk_can,milk_can,milk_can,milk_can,True,True,True
13-3,15,castle,container_ship,container_ship,container_ship,container_ship,True,True,True
13-4,15,porcupine,bearskin,bearskin,bearskin,bearskin,True,True,True
13-5,15,ray,dugong,dugong,dugong,dugong,True,True,True
13-6,15,woman,Windsor_tie,Windsor_tie,panpipe,Windsor_tie,True,False,True
13-7,15,beaver,otterhound,otterhound,guillotine,otterhound,True,False,True
13-8,15,road,sorrel,sorrel,sorrel,worm_fence,True,True,False
13-9,15,apple,punching_bag,punching_bag,bell_pepper,punching_bag,True,False,True
13-10,15,skyscraper,screen,screen,screen,screen,True,True,True
13-11,15,skyscraper,screw,milk_can,oboe,oboe,False,False,False
13-12,15,bee,common_newt,common_newt,common_newt,common_newt,True,True,True
13-13,15,fox,sorrel,sorrel,sorrel,sorrel,True,True,True
13-14,15,chair,folding_chair,folding_chair,folding_chair,folding_chair,True,True,True
13-15,15,dolphin,killer_whale,killer_whale,killer_whale,killer_whale,True,True,True
13-16,15,sweet_pepper,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
13-17,15,beaver,chiton,rock_python,rock_python,chiton,False,False,True
13-18,15,bed,rotisserie,rotisserie,rotisserie,rotisserie,True,True,True
13-19,15,train,moving_van,moving_van,moving_van,moving_van,True,True,True
14-0,15,possum,polecat,polecat,polecat,polecat,True,True,True
14-1,15,shark,dugong,dugong,dugong,dugong,True,True,True
14-2,15,orchid,cardoon,cardoon,cardoon,cardoon,True,True,True
14-3,15,telephone,hair_spray,hair_spray,hair_spray,hair_spray,True,True,True
14-4,15,telephone,cassette_player,cassette_player,cassette_player,cassette_player,True,True,True
14-5,15,wardrobe,pedestal,pedestal,pedestal,pedestal,True,True,True
14-6,15,butterfly,drum,drum,drum,drum,True,True,True
14-7,15,sea,promontory,promontory,promontory,promontory,True,True,True
14-8,15,fox,red_fox,red_fox,red_fox,red_fox,True,True,True
14-9,15,orchid,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
14-10,15,caterpillar,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,True,True,True
14-11,15,bee,cardoon,cardoon,cardoon,cardoon,True,True,True
14-12,15,skyscraper,harp,harp,yawl,yawl,True,False,False
14-13,15,palm_tree,can_opener,can_opener,hatchet,can_opener,True,False,True
14-14,15,couch,folding_chair,folding_chair,folding_chair,folding_chair,True,True,True
14-15,15,tractor,thresher,thresher,thresher,thresher,True,True,True
